order_id,tanggal_pembelian,nama_pelanggan,kota,produk,merek,harga_satuan,jumlah,total_harga,metode_pembayaran,rating,status_pengiriman
ORD00606,2025-04-11,Lidya Rahayu,BENGKULU,Galaxy A14,,15965299,2,31930598,Transfer Bank,3,Dalam Pengiriman
ORD00607,2025/05/26,Eli Natsir,Bontang,,Xiaomi,9263873,3,27791619,E-Wallet,5,Terkirim
ORD00608,04-11-2025,Putu Agustina,SEMARANG,Galaxy S23,SAMSUNG,5131304,1,5131304,COD,5,Terkirim
ORD00609,2025-01-29,,Malang,Realme 11 Pro,Realme,1743334,1,1743334,COD,3,Terkirim
ORD00610,2025/06/06,Emin Waskita,Surabaya,iPhone 13,Apple,11425080,1,11425080,E-Wallet,5,Terkirim
ORD00611,2025/07/04,Samsul Sinaga,PALEMBANG,iPhone 13,APPLE,11425080,2,22850160,Transfer Bank,2,Terkirim
ORD00612,2025/07/25,Karimah Saragih,Malang,iPhone 13,Apple,11425080,1,11425080,E-Wallet,3,Terkirim
ORD00613,2025-04-22,Nilam Waluyo,,Redmi Note 12,Xiaomi,15542345,1,15542345,COD,3,Terkirim
ORD00614,05-13-2025,"Ihsan Nasyiah, M.Pd",tanjungbalai,OPPO Reno10,oppo,16139773,1,16139773,Kartu Kredit,5,Terkirim
ORD00615,2025/06/25,Galak Mulyani,cirebon,Realme 11 Pro,realme,1743334,3,5230002,Transfer Bank,4,Terkirim
ORD00616,2025-06-15,"dr. Marwata Thamrin, S.Psi",tomohon,Vivo Y27,vivo,13747665,3,41242995,E-Wallet,3,Terkirim
ORD00617,2025/05/02,Ir. Alika Kuswoyo,Binjai,Galaxy S23,Samsung,5131304,2,10262608,E-Wallet,4,Terkirim
ORD00618,2025-03-13,Raisa Napitupulu,balikpapan,Vivo V29,vivo,8682500,1,8682500,Transfer Bank,4,Terkirim
ORD00619,2025-03-27,"R. Hani Hutagalung, S.E.",BINJAI,iPhone 14 Pro,APPLE,9443827,1,9443827,COD,2,Terkirim
ORD00620,2025-04-08,Irma Situmorang,probolinggo,Galaxy S23,samsung,5131304,1,5131304,COD,5,Gagal
ORD00621,06-13-2025,Zaenab Astuti,BANDA ACEH,Poco X5,,9263873,1,9263873,E-Wallet,5,Terkirim
ORD00622,2025/04/01,"Uda Rajasa, S.IP",TANJUNGBALAI,Galaxy S23,SAMSUNG,5131304,3,15393912,Transfer Bank,4,Terkirim
ORD00623,04-11-2025,Prabowo Maryadi,Kota Administrasi Jakarta Timur,Realme C55,Realme,6183710,3,18551130,Transfer Bank,5,Terkirim
ORD00624,04-17-2025,Ilsa Mahendra,Tanjungbalai,Vivo Y27,Vivo,13747665,3,41242995,Transfer Bank,4,Terkirim
ORD00625,2025-07-19,H. Cecep Suartini,Blitar,Vivo Y27,Vivo,13747665,2,27495330,Kartu Kredit,5,Terkirim
ORD00626,2025/06/19,"Enteng Jailani, S.Pt",Bau-Bau,iPhone 14 Pro,Apple,9443827,1,9443827,COD,4,Terkirim
ORD00627,2025-01-27,"Dwi Latupono, S.Psi",PADANG SIDEMPUAN,Realme C55,REALME,6183710,3,18551130,Transfer Bank,4,Terkirim
ORD00628,2025-07-04,Nasim Lazuardi,Bandung,Realme 11 Pro,Realme,1743334,1,1743334,Transfer Bank,3,Terkirim
ORD00629,2025-06-13,Intan Maulana,payakumbuh,OPPO A57,oppo,13851031,3,41553093,COD,,Terkirim
ORD00630,03-25-2025,Pranata Marpaung,TANGERANG SELATAN,iPhone 14 Pro,APPLE,9443827,2,18887654,,4,Terkirim
ORD00631,2025/02/13,Jarwi Wasita,,Galaxy S23,Samsung,5131304,3,15393912,COD,3,Gagal
ORD00632,02-08-2025,Ratna Waskita,pangkalpinang,Vivo V29,vivo,500000000,1,8682500,Transfer Bank,1,Terkirim
,2025-03-10,Slamet Anggriawan,Samarinda,Poco X5,Xiaomi,9263873,3,27791619,E-Wallet,4,Terkirim
ORD00634,2025/04/28,Juli Situmorang,Meulaboh,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,4,Terkirim
ORD00635,2025/04/30,Padmi Nurdiyanti,balikpapan,OPPO Reno10,oppo,16139773,2,32279546,Kartu Kredit,4,Terkirim
ORD00636,2025-03-15,Tirtayasa Adriansyah,Banda Aceh,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,5,Dalam Pengiriman
ORD00637,02-09-2025,Ir. Umar Suwarno,KEDIRI,Realme 11 Pro,REALME,1743334,2,3486668,COD,2,Terkirim
ORD00638,2025-07-22,"R.A. Shania Mayasari, S.E.",,Vivo Y27,Vivo,13747665,3,41242995,E-Wallet,4,Terkirim
ORD00639,06-03-2025,Saiful Prasasta,Kota Administrasi Jakarta Timur,Galaxy A14,Samsung,15965299,3,47895897,E-Wallet,3,Terkirim
ORD00640,06-24-2025,Sabrina Hutapea,Kotamobagu,iPhone 14 Pro,Apple,9443827,,28331481,COD,5,Terkirim
ORD00641,02-20-2025,"Hj. Tantri Rahimah, S.Farm",Jambi,Galaxy S23,Samsung,5131304,1,5131304,Transfer Bank,5,
ORD00642,2025/02/16,Ibrani Waskita,,iPhone 14 Pro,Apple,9443827,1,9443827,COD,4,Terkirim
ORD00643,2025-03-01,Mujur Prakasa,Tanjungpinang,,Apple,9443827,3,28331481,COD,4,Dalam Pengiriman
ORD00644,2025-01-24,Hadi Siregar,salatiga,OPPO Reno10,oppo,16139773,2,32279546,Transfer Bank,3,Terkirim
ORD00645,01-24-2025,KH. Lanang Wijayanti,Kota Administrasi Jakarta Barat,Galaxy A14,Samsung,15965299,3,47895897,E-Wallet,4,Terkirim
ORD00646,2025/04/03,Rini Riyanti,Banjarmasin,Redmi Note 12,,15542345,1,15542345,Transfer Bank,5,Terkirim
ORD00647,2025/06/07,Rama Tamba,Pematangsiantar,Poco X5,Xiaomi,9263873,1,9263873,Transfer Bank,4,Terkirim
ORD00648,2025-07-17,Hendri Mandasari,Tual,OPPO A57,OPPO,13851031,1,13851031,E-Wallet,3,Terkirim
ORD00649,2025-03-15,Drs. Limar Hartati,Pekalongan,iPhone 14 Pro,Apple,,3,28331481,Kartu Kredit,4,Terkirim
ORD00650,07-07-2025,Genta Uyainah,tanjungpinang,iPhone 13,apple,11425080,2,22850160,E-Wallet,5,
ORD00651,2025-02-25,Lega Lazuardi,tarakan,Realme 11 Pro,realme,1743334,,1743334,Kartu Kredit,3,Terkirim
ORD00652,2025-03-14,"Tgk. Zahra Rahmawati, S.Farm",bandung,iPhone 13,apple,,1,11425080,Transfer Bank,3,Terkirim
ORD00653,2025-06-10,Usyi Budiman,Palopo,Vivo Y27,Vivo,13747665,1,13747665,Transfer Bank,4,Terkirim
ORD00654,02-16-2025,"Zahra Setiawan, M.Farm",Kota Administrasi Jakarta Barat,OPPO Reno10,OPPO,16139773,2,32279546,Transfer Bank,5,Terkirim
ORD00655,06-05-2025,"Vera Pratiwi, S.H.",BANDUNG,iPhone 14 Pro,APPLE,9443827,2,18887654,Transfer Bank,2,Terkirim
ORD00656,2025-05-23,Hendra Hakim,Palembang,Redmi Note 12,Xiaomi,15542345,3,46627035,COD,,Terkirim
ORD00657,2025/05/04,Gawati Gunawan,Bukittinggi,Redmi Note 12,Xiaomi,15542345,2,31084690,Transfer Bank,2,Gagal
ORD00658,2025-04-14,"drg. Chelsea Situmorang, S.Psi",Pematangsiantar,Realme C55,Realme,6183710,2,12367420,Transfer Bank,3,Terkirim
ORD00659,2025/03/19,"H. Drajat Permadi, S.Farm",Batu,Vivo Y27,Vivo,13747665,3,41242995,E-Wallet,4,Terkirim
ORD00660,2025/07/13,Cahyo Halim,Ambon,Realme 11 Pro,Realme,1743334,1,1743334,E-Wallet,4,Terkirim
ORD00661,2025-05-20,Sarah Andriani,Batam,Galaxy S23,Samsung,5131304,2,10262608,COD,4,Terkirim
ORD00662,05-15-2025,Lintang Mayasari,Banjarmasin,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,,Terkirim
ORD00663,2025/04/08,Lalita Wibisono,Bau-Bau,Realme 11 Pro,Realme,1743334,2,3486668,COD,3,Terkirim
ORD00664,2025/02/12,Jamal Rajasa,Kota Administrasi Jakarta Utara,Galaxy S23,Samsung,5131304,2,,Transfer Bank,5,Terkirim
ORD00665,07-01-2025,Puspa Wijayanti,bogor,iPhone 13,apple,11425080,1,11425080,Transfer Bank,4,Dalam Pengiriman
ORD00666,2025/03/22,"Emin Mardhiyah, S.T.",kota administrasi jakarta utara,OPPO Reno10,oppo,16139773,3,48419319,COD,5,Terkirim
ORD00667,2025-03-14,R. Embuh Novitasari,Tanjungpinang,Realme C55,Realme,6183710,2,12367420,Kartu Kredit,4,Terkirim
ORD00668,,"H. Ibun Prakasa, M.Kom.",Madiun,Realme 11 Pro,Realme,1743334,2,3486668,E-Wallet,2,Terkirim
ORD00669,2025-05-06,Viman Simanjuntak,pariaman,Realme C55,realme,6183710,1,,Kartu Kredit,4,Terkirim
ORD00670,05-18-2025,dr. Padmi Prabowo,manado,,vivo,8682500,1,8682500,Transfer Bank,3,Terkirim
ORD00671,2025-07-25,"Bancar Sitompul, S.E.I",tangerang,Redmi Note 12,xiaomi,15542345,3,46627035,Transfer Bank,4,Terkirim
ORD00672,2025-04-11,"Vega Maulana, S.T.",Kota Administrasi Jakarta Timur,OPPO A57,OPPO,13851031,3,41553093,COD,2,Terkirim
ORD00673,2025-02-02,Malika Wijaya,singkawang,Realme C55,realme,6183710,2,12367420,E-Wallet,3,Terkirim
ORD00674,2025-05-16,"Tgk. Lantar Hutagalung, M.Kom.",Mojokerto,Galaxy A14,Samsung,15965299,2,31930598,E-Wallet,5,Terkirim
ORD00675,2025-03-08,Harimurti Kusumo,PAYAKUMBUH,OPPO Reno10,OPPO,16139773,3,48419319,E-Wallet,3,Terkirim
ORD00676,05-29-2025,Galiono Mustofa,Dumai,Realme 11 Pro,Realme,1743334,3,5230002,Transfer Bank,5,Terkirim
ORD00677,2025-04-30,Citra Hardiansyah,,Vivo V29,Vivo,8682500,3,26047500,E-Wallet,3,Terkirim
ORD00678,2025-02-06,Mursinin Mulyani,,Galaxy S23,samsung,5131304,3,15393912,E-Wallet,4,Terkirim
ORD00679,2025-05-08,Shakila Gunarto,bandung,OPPO Reno10,oppo,16139773,3,48419319,Kartu Kredit,4,Terkirim
ORD00680,02-26-2025,Aisyah Habibi,KOTA ADMINISTRASI JAKARTA BARAT,iPhone 14 Pro,APPLE,9443827,2,18887654,Transfer Bank,4,Terkirim
ORD00681,2025-05-08,Marwata Puspasari,bekasi,OPPO Reno10,oppo,16139773,2,32279546,COD,3,Terkirim
ORD00682,2025-05-05,"T. Prabowo Waskita, S.IP",,Realme C55,Realme,6183710,3,18551130,Transfer Bank,3,Terkirim
ORD00683,2025/02/24,dr. Rudi Yuliarti,BANJARBARU,OPPO Reno10,OPPO,16139773,1,,Transfer Bank,1,Terkirim
ORD00684,05-27-2025,Dr. Cawuk Widiastuti,Depok,Poco X5,Xiaomi,9263873,1,9263873,Transfer Bank,3,Terkirim
ORD00685,2025-03-27,Dr. Almira Putra,Meulaboh,OPPO Reno10,OPPO,16139773,2,32279546,E-Wallet,4,Terkirim
ORD00686,07-04-2025,Irma Simbolon,,iPhone 13,Apple,11425080,2,22850160,Transfer Bank,5,Terkirim
ORD00687,2025/04/08,Muhammad Usada,Bima,OPPO Reno10,OPPO,16139773,2,32279546,COD,5,Terkirim
ORD00688,2025/02/16,Langgeng Irawan,Prabumulih,OPPO Reno10,OPPO,16139773,2,32279546,Transfer Bank,5,Terkirim
ORD00689,2025-04-18,Bakti Marbun,Pontianak,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,5,Terkirim
ORD00690,2025/02/06,Harjaya Kurniawan,Singkawang,Galaxy S23,Samsung,5131304,2,10262608,COD,4,Terkirim
ORD00691,2025/07/04,Daryani Januar,Subulussalam,iPhone 14 Pro,Apple,9443827,1,9443827,E-Wallet,3,Terkirim
ORD00692,2025-03-05,Michelle Hardiansyah,,iPhone 14 Pro,apple,9443827,2,18887654,Kartu Kredit,5,Dalam Pengiriman
ORD00693,03-16-2025,Jefri Januar,Kupang,Realme 11 Pro,Realme,1743334,3,5230002,Kartu Kredit,4,Terkirim
ORD00694,2025-04-22,"Adiarja Santoso, M.Kom.",pagaralam,OPPO A57,oppo,13851031,1,13851031,,4,Terkirim
ORD00695,2025/04/27,Heru Gunawan,SUBULUSSALAM,Galaxy S23,SAMSUNG,5131304,2,10262608,Transfer Bank,2,Terkirim
ORD00696,2025/04/10,Ajimat Tampubolon,Bau-Bau,iPhone 14 Pro,Apple,9443827,2,18887654,COD,4,Terkirim
ORD00697,2025-01-25,Damu Mayasari,Batam,Galaxy A14,Samsung,1,1,15965299,Transfer Bank,4,Gagal
ORD00698,01-29-2025,Ghani Prayoga,Pekalongan,OPPO A57,OPPO,13851031,3,41553093,E-Wallet,5,Terkirim
ORD00699,2025/04/27,Jatmiko Sinaga,Bogor,iPhone 14 Pro,Apple,9443827,3,28331481,E-Wallet,4,Terkirim
ORD00700,2025-04-18,Maria Prasetya,Batu,Vivo Y27,Vivo,13747665,2,27495330,Kartu Kredit,3,Terkirim
ORD00701,2025-03-27,Rahayu Saputra,GORONTALO,Poco X5,XIAOMI,9263873,3,27791619,COD,5,Terkirim
ORD00702,2025/06/06,Putri Siregar,bengkulu,Poco X5,xiaomi,9263873,2,18527746,,2,Dalam Pengiriman
ORD00703,2025-07-25,Bakti Pratiwi,Binjai,OPPO A57,OPPO,13851031,2,27702062,COD,4,Terkirim
ORD00704,,Sutan Jais Yulianti,Kota Administrasi Jakarta Timur,Poco X5,Xiaomi,9263873,2,18527746,E-Wallet,1,Terkirim
ORD00705,2025/07/19,"Gandi Lestari, S.Pt",TARAKAN,OPPO Reno10,OPPO,16139773,2,32279546,E-Wallet,4,Dalam Pengiriman
ORD00706,05-03-2025,Cinthia Maulana,Pasuruan,iPhone 13,Apple,11425080,,11425080,E-Wallet,5,Dalam Pengiriman
ORD00707,2025/05/20,Utama Nababan,SURAKARTA,Redmi Note 12,XIAOMI,,3,46627035,E-Wallet,3,Terkirim
ORD00708,07-24-2025,Kania Nasyidah,prabumulih,Realme 11 Pro,realme,1743334,3,5230002,E-Wallet,5,Dalam Pengiriman
ORD00709,,"Raharja Dabukke, S.T.",Magelang,Vivo Y27,Vivo,13747665,2,27495330,E-Wallet,3,Terkirim
ORD00710,2025-07-18,Jessica Suwarno,Pekanbaru,OPPO A57,OPPO,99999999,2,27702062,Transfer Bank,5,Terkirim
ORD00711,2025-02-04,Dipa Laksita,dumai,Galaxy A14,samsung,15965299,3,47895897,Transfer Bank,5,Terkirim
ORD00712,2025-03-16,Wirda Maheswara,,Vivo V29,vivo,8682500,2,17365000,COD,5,Terkirim
ORD00713,2025-02-12,Mila Situmorang,KOTA ADMINISTRASI JAKARTA BARAT,Galaxy S23,SAMSUNG,5131304,2,10262608,COD,1,Dalam Pengiriman
ORD00714,07-06-2025,,Yogyakarta,Realme 11 Pro,Realme,1743334,3,5230002,Kartu Kredit,5,Dalam Pengiriman
ORD00715,2025-07-20,Harsaya Lailasari,Tanjungbalai,OPPO Reno10,OPPO,16139773,2,32279546,Transfer Bank,,Terkirim
ORD00716,2025-04-30,Heryanto Mulyani,TERNATE,iPhone 13,APPLE,11425080,3,34275240,Kartu Kredit,3,Terkirim
ORD00717,2025/07/12,Jati Saptono,,OPPO Reno10,OPPO,16139773,3,48419319,Transfer Bank,5,Terkirim
ORD00718,2025-02-28,Ghani Maulana,Mataram,Galaxy S23,Samsung,5131304,2,10262608,E-Wallet,3,Gagal
ORD00719,05-06-2025,dr. Wadi Anggraini,parepare,Realme 11 Pro,realme,1743334,1,1743334,Kartu Kredit,5,Gagal
ORD00720,2025/05/31,Ir. Gara Latupono,Kendari,Realme 11 Pro,Realme,1743334,3,,COD,2,Terkirim
ORD00721,2025/03/20,"Kania Pratiwi, S.H.",Yogyakarta,iPhone 13,Apple,11425080,3,34275240,E-Wallet,4,
ORD00722,2025-03-24,Tasdik Winarno,,OPPO Reno10,oppo,16139773,1,16139773,Transfer Bank,4,Dalam Pengiriman
ORD00723,2025-04-07,Ayu Iswahyudi,Ambon,Realme C55,Realme,6183710,2,12367420,Transfer Bank,2,Terkirim
ORD00724,2025/07/02,"Karimah Hutapea, S.Kom",Manado,,Realme,1743334,3,5230002,Transfer Bank,3,Terkirim
ORD00725,2025-03-25,Makara Prakasa,SAWAHLUNTO,Vivo Y27,VIVO,13747665,3,41242995,E-Wallet,1,Terkirim
ORD00726,2025-07-01,"Gamanto Hartati, M.Kom.",Mataram,OPPO Reno10,OPPO,16139773,2,32279546,Kartu Kredit,4,Dalam Pengiriman
ORD00727,2025-01-30,Julia Lazuardi,Kotamobagu,Vivo V29,Vivo,8682500,1,8682500,E-Wallet,3,Terkirim
ORD00728,2025/04/05,Caraka Pangestu,malang,OPPO Reno10,oppo,,3,48419319,E-Wallet,4,Terkirim
ORD00729,2025/02/22,"Paramita Lailasari, M.TI.",,OPPO A57,OPPO,13851031,3,41553093,Kartu Kredit,3,Terkirim
ORD00730,06-05-2025,"Ir. Anita Dongoran, S.H.",Tanjungbalai,iPhone 14 Pro,Apple,9443827,1,9443827,Transfer Bank,3,Terkirim
ORD00731,05-03-2025,Gilda Waluyo,ternate,Galaxy S23,samsung,5131304,,5131304,Transfer Bank,4,Terkirim
ORD00732,2025/05/23,Ellis Simbolon,Surabaya,iPhone 14 Pro,Apple,9443827,3,28331481,Kartu Kredit,1,Terkirim
ORD00733,2025-01-26,Ghaliyati Haryanti,Sibolga,iPhone 13,Apple,11425080,2,,Kartu Kredit,5,Terkirim
ORD00734,2025/04/13,Umaya Hutapea,Banda Aceh,Galaxy A14,Samsung,15965299,2,31930598,Transfer Bank,5,Terkirim
ORD00735,2025-05-30,"Tgk. Suci Prasasta, S.Kom",Tasikmalaya,Realme C55,Realme,6183710,2,12367420,Transfer Bank,4,
ORD00736,2025-06-11,Kezia Hastuti,Metro,OPPO A57,OPPO,13851031,1,13851031,COD,,Terkirim
ORD00737,2025-04-13,Zulaikha Salahudin,BENGKULU,iPhone 14 Pro,APPLE,9443827,1,9443827,COD,,Terkirim
ORD00738,2025-02-21,Hj. Calista Sitompul,Banda Aceh,Realme 11 Pro,Realme,1743334,2,3486668,Transfer Bank,3,Dalam Pengiriman
ORD00739,2025-07-06,Abyasa Iswahyudi,Bogor,,Apple,9443827,2,18887654,E-Wallet,2,Terkirim
ORD00740,2025-06-20,Jaka Suwarno,Meulaboh,Redmi Note 12,Xiaomi,15542345,1,15542345,E-Wallet,3,Terkirim
ORD00741,2025-02-26,Sabrina Gunarto,Pekalongan,OPPO Reno10,OPPO,16139773,1,16139773,COD,,Terkirim
ORD00742,2025-02-27,Lukita Najmudin,KEDIRI,OPPO Reno10,,16139773,1,16139773,Transfer Bank,1,Terkirim
ORD00743,2025-07-17,Dr. Raina Rahmawati,Magelang,Vivo V29,Vivo,8682500,2,17365000,E-Wallet,4,Terkirim
ORD00744,2025-04-28,Bakiadi Saptono,SURAKARTA,Redmi Note 12,XIAOMI,15542345,3,46627035,Kartu Kredit,5,Terkirim
ORD00745,2025-05-13,"Pia Anggraini, S.T.",jayapura,Poco X5,xiaomi,9263873,1,9263873,E-Wallet,5,Terkirim
ORD00746,2025-02-11,"Tgk. Darmaji Rajasa, S.Kom",BOGOR,OPPO Reno10,OPPO,16139773,1,16139773,E-Wallet,4,Terkirim
ORD00747,05-28-2025,Jaka Utami,Salatiga,iPhone 13,Apple,,2,22850160,E-Wallet,2,Terkirim
ORD00748,2025/06/09,Maya Pranowo,Langsa,OPPO A57,OPPO,13851031,1,13851031,Kartu Kredit,5,Terkirim
ORD00749,2025/04/02,Rina Safitri,Sorong,Poco X5,Xiaomi,9263873,2,18527746,E-Wallet,4,Gagal
ORD00750,2025-02-18,dr. Elma Wibisono,Kediri,Realme C55,Realme,6183710,2,12367420,,2,Terkirim
ORD00751,2025/06/29,Sutan Karya Rahmawati,Padang Sidempuan,Redmi Note 12,Xiaomi,15542345,,46627035,Kartu Kredit,2,Terkirim
ORD00752,2025/04/24,Kasim Lazuardi,Kota Administrasi Jakarta Timur,Vivo Y27,Vivo,1,2,27495330,Transfer Bank,5,Terkirim
ORD00753,,Mahesa Namaga,bekasi,Vivo V29,vivo,8682500,1,8682500,E-Wallet,4,Terkirim
ORD00754,2025-02-15,Eka Hutagalung,Bima,Realme 11 Pro,Realme,1743334,3,5230002,Transfer Bank,5,Terkirim
ORD00755,2025/03/04,Dr. Banawa Mahendra,KOTA ADMINISTRASI JAKARTA PUSAT,OPPO Reno10,OPPO,16139773,2,32279546,Transfer Bank,5,Terkirim
ORD00756,2025-02-13,Citra Prakasa,,iPhone 14 Pro,APPLE,9443827,3,28331481,Transfer Bank,4,Terkirim
ORD00757,2025/06/26,Kenes Waskita,dumai,Poco X5,xiaomi,9263873,3,27791619,Kartu Kredit,4,Terkirim
ORD00758,2025-04-25,Unggul Hidayat,denpasar,iPhone 13,apple,,2,22850160,Kartu Kredit,4,Terkirim
ORD00759,2025-06-17,Fitriani Kusumo,Pagaralam,iPhone 13,Apple,11425080,1,11425080,Transfer Bank,3,Gagal
ORD00760,06-21-2025,Kamila Laksmiwati,Lhokseumawe,iPhone 13,,11425080,1,11425080,Transfer Bank,4,Terkirim
ORD00761,2025-03-01,,Samarinda,Poco X5,Xiaomi,9263873,3,27791619,COD,5,Terkirim
ORD00762,03-13-2025,"drg. Artanto Nugroho, S.E.",Ternate,OPPO Reno10,OPPO,16139773,2,32279546,Transfer Bank,4,Terkirim
ORD00763,2025-05-07,Utama Widiastuti,PRABUMULIH,Realme C55,REALME,6183710,2,12367420,Transfer Bank,5,Terkirim
ORD00764,2025-01-25,Jagaraga Pratama,Tebingtinggi,iPhone 13,Apple,11425080,3,34275240,E-Wallet,4,Terkirim
ORD00765,2025-04-28,drg. Malika Wacana,mataram,OPPO A57,oppo,13851031,3,41553093,Transfer Bank,4,
ORD00766,01-29-2025,Xanana Tamba,PADANG SIDEMPUAN,OPPO A57,OPPO,13851031,,27702062,Transfer Bank,4,Terkirim
ORD00767,2025-06-12,Puti Ira Marbun,Surakarta,Poco X5,Xiaomi,9263873,1,9263873,Transfer Bank,4,Terkirim
ORD00768,02-21-2025,Jagaraga Budiyanto,Cimahi,Realme 11 Pro,Realme,1743334,3,5230002,E-Wallet,4,Terkirim
,2025-02-09,"Ir. Candra Simanjuntak, S.Gz",Ambon,Galaxy A14,Samsung,15965299,3,47895897,COD,3,Terkirim
ORD00770,2025-04-01,"Tgk. Ian Permata, S.IP",Kupang,Redmi Note 12,Xiaomi,15542345,3,46627035,E-Wallet,4,Terkirim
,2025-02-06,Agnes Narpati,Cilegon,iPhone 13,Apple,11425080,2,22850160,COD,2,Terkirim
ORD00772,04-10-2025,H. Makuta Habibi,Balikpapan,Realme C55,Realme,6183710,2,12367420,COD,3,Terkirim
ORD00773,2025/06/30,Almira Sitompul,Samarinda,Galaxy S23,Samsung,5131304,3,15393912,Kartu Kredit,4,Terkirim
ORD00774,2025-03-16,"Fitria Nasyiah, S.Gz",Bontang,iPhone 13,Apple,11425080,2,22850160,E-Wallet,4,Terkirim
ORD00775,05-07-2025,Ir. Bella Tamba,Batam,Vivo Y27,Vivo,13747665,3,41242995,E-Wallet,5,Terkirim
ORD00776,2025-07-07,Eli Pangestu,Solok,Galaxy S23,Samsung,5131304,3,15393912,E-Wallet,4,Terkirim
ORD00777,2025/05/07,Usyi Permata,Bandar Lampung,OPPO A57,OPPO,13851031,1,13851031,E-Wallet,4,Terkirim
ORD00778,04-15-2025,Cindy Winarsih,tebingtinggi,OPPO A57,oppo,13851031,1,13851031,Transfer Bank,4,Terkirim
ORD00779,2025-04-09,Hamima Irawan,Kotamobagu,iPhone 13,Apple,11425080,1,11425080,COD,4,Terkirim
ORD00780,2025-07-08,Marsudi Saefullah,Jambi,Galaxy S23,Samsung,,1,5131304,Transfer Bank,2,Terkirim
ORD00781,2025/05/15,"Hj. Laila Wibisono, S.Sos",BANJAR,iPhone 13,APPLE,11425080,1,11425080,,3,Dalam Pengiriman
ORD00782,2025-01-29,Tugiman Purnawati,Pekanbaru,Galaxy A14,Samsung,15965299,1,15965299,Kartu Kredit,3,Terkirim
ORD00783,07-24-2025,Paulin Budiman,SIBOLGA,Poco X5,XIAOMI,9263873,3,27791619,,4,Gagal
ORD00784,2025/04/06,Farhunnisa Tarihoran,Pasuruan,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,1,Terkirim
ORD00785,2025-04-25,"Dasa Saragih, S.IP",Ternate,Vivo Y27,Vivo,13747665,,27495330,E-Wallet,2,Terkirim
ORD00786,2025-03-29,Farhunnisa Permata,Langsa,Vivo V29,Vivo,8682500,2,17365000,E-Wallet,3,Terkirim
ORD00787,2025-03-18,,Kota Administrasi Jakarta Pusat,Poco X5,Xiaomi,9263873,3,27791619,COD,5,Terkirim
ORD00788,2025/03/22,"Cakrabirawa Wijayanti, S.Pd",sibolga,Galaxy S23,samsung,5131304,3,15393912,E-Wallet,3,Terkirim
ORD00789,2025/07/21,dr. Pardi Laksita,Kota Administrasi Jakarta Selatan,iPhone 14 Pro,Apple,9443827,1,9443827,Transfer Bank,4,Terkirim
ORD00790,07-13-2025,Puti Samiah Setiawan,Bitung,iPhone 13,Apple,11425080,3,34275240,COD,3,Terkirim
ORD00791,2025-03-11,Ghani Hariyah,Surabaya,Redmi Note 12,Xiaomi,99999999,,15542345,E-Wallet,4,Terkirim
ORD00792,2025-01-25,"Tasdik Sitompul, S.E.",,Vivo Y27,Vivo,13747665,2,27495330,Transfer Bank,3,Terkirim
ORD00793,2025-05-20,Sutan Galur Hardiansyah,TUAL,iPhone 13,APPLE,11425080,2,22850160,COD,3,Dalam Pengiriman
ORD00794,03-26-2025,"dr. Raharja Prasetyo, S.Kom",Palu,OPPO A57,OPPO,13851031,2,27702062,Kartu Kredit,4,Terkirim
ORD00795,2025-02-28,Dalima Ramadan,Kendari,iPhone 14 Pro,,9443827,1,9443827,E-Wallet,1,Terkirim
ORD00796,2025-05-16,Ir. Hartana Prastuti,Balikpapan,OPPO A57,OPPO,13851031,3,41553093,E-Wallet,1,Terkirim
ORD00797,2025-03-30,Drs. Dina Samosir,bogor,Vivo V29,vivo,8682500,3,26047500,E-Wallet,3,Terkirim
ORD00798,2025-07-16,"Banawa Adriansyah, S.Kom",Malang,iPhone 13,Apple,11425080,2,22850160,E-Wallet,1,Terkirim
ORD00799,2025/03/18,"drg. Nadia Zulaika, S.Pt",YOGYAKARTA,Realme C55,REALME,6183710,2,,Transfer Bank,2,Terkirim
ORD00800,2025-02-16,Jabal Samosir,PARIAMAN,Galaxy S23,SAMSUNG,5131304,2,10262608,Transfer Bank,3,Terkirim
ORD00801,2025-02-28,Tgk. Cahyanto Astuti,Tanjungbalai,Vivo Y27,Vivo,13747665,2,27495330,Transfer Bank,5,Terkirim
,2025-01-26,"Uli Padmasari, S.Psi",Denpasar,Poco X5,Xiaomi,9263873,2,18527746,E-Wallet,4,Terkirim
ORD00803,2025-05-25,"KH. Mustofa Nasyiah, S.E.",Malang,iPhone 14 Pro,Apple,9443827,2,18887654,Transfer Bank,4,Terkirim
ORD00804,2025-01-27,Dimas Dabukke,Kupang,iPhone 14 Pro,Apple,9443827,2,18887654,Kartu Kredit,3,Terkirim
ORD00805,2025/04/19,"H. Ajimin Haryanti, S.E.I",Pagaralam,Galaxy S23,Samsung,5131304,1,5131304,COD,5,
ORD00806,2025/04/27,"Cici Gunarto, S.Pd",Denpasar,Vivo V29,Vivo,8682500,2,17365000,Transfer Bank,3,
,2025-03-07,"Hilda Kuswoyo, S.Pd",palembang,Vivo V29,vivo,8682500,2,17365000,COD,2,Terkirim
